"","SerialNo","Point","StRegion","Region","PopBand","PerOO","PerSEG","PropWSpk","GOR","LACode","LAName","ConCode","WConId","WConN","triwales","WtFactor","OldWt","Country","XYVer","OddEven","XYComp","IntDate","SIntDate","StTIM","Househld","RSex","RAge","P2Sex","P2Age","P2Rel3","P2Rel2","P2Rel","P3Sex","P3Age","P3Rel3","P3Rel2","P3Rel","P4Sex","P4Age","P4Rel3","P4Rel2","P4Rel","P5Sex","P5Age","P5Rel3","P5Rel2","P5Rel","P6Sex","P6Age","P6Rel3","P6Rel2","P6Rel","P7Sex","P7Age","P7Rel3","P7Rel2","P7Rel","RAgeCat","RAgeCat2","RSexAge","RSexAge2","MarStat5","MarStat","Married","SmSexPar","NumCh","NCh415","NCh318","HhCh04","HhCh511","HhCh1215","HhCh1617","RCh04","RCh511","RCh1215","RCh1617","HhType","REconAc2","RLastJb2","SEconAc2","SLastJb2","RJbType","SJbType","Readpap","WhPaper","Internt","SupParty","ClosePty","PartyIDN","Partyid1","PartyId2","PtyAlleg","Idstrng","Politics","NeedHelp","CareSat","EdSat","NHSSat","SchPrv","SchVol","HospPrv","HospVol","CarePrv","CareVol","DocTrust","Teachtrs","SocWTrus","ChoHosp","ChoHosp2","ChoTreat","ChoTrea2","ChoCare","ChoCare2","ChTght","ChTght2","ChSch","ChSch2","SpecSch","RegSch","SchAffd","HospAffd","Vouch","InfoSch","InfoDoc","Inspect","GPVis","MealHos","MusicLe","TripMus","HEFee","HEFeeWhn","PAlive","Contpars","FamCare2","CareCos2","NHSView","NHSGlob","NHSCash","EdGlob","EdCash","LAGlob","LACash","Voted2","WhenDecd","VoteC2","YVtClsC","VoteL2","YVtClsL","ScWBrit","Vote1st2","Vote2nd2","MostImp1","MostImp2","MostImp3","MostImp4","MostImp5","VotUKGE2","DfWnScW","DfWnGE","CoalitW2","CoalPC2","EvBlair","EvMorgan","EvWJones","EvGerman","EvBourne","Iraq1","YPBan","Preschg","WindF","WaleParl","WaleParS","WalShInd","DecWFB","DecNHS","DecSch","DecDef","WRowWM","DoesInfl","OughInfl","SNHSIEW2","SNHSWhW2","EdStIEW2","EdStWhW2","SLivIEW2","SLivWhW2","UKIntNat","NatINat2","RegBias2","WhBias2","SRSocCl1","SRSocCl2","SRSocCl","NatClass","NatID","SCInstr","SCDone","SCRetn","SCNote","DisNew3","PrivMed","PrivPaid","SocTrust","Tenure1","Tenure2","RWelshSp","Religion","ReligSum","FamRelig","FrlSum","ChAttend","NatBrit","NatEng","NatEuro","NatIrish","NatNI","NatScot","NatUlst","NatWelsh","NatAsia","NatAfric","NatOth","NatNone","BestNatU","RaceOri2","RPrivEd","OthChld3","ChPrivEd","PrivEd2","StatSC","SchQual","PschQual","EdQual1","EdQual2","EdQual3","EdQual4","EdQual12","EdQual13","EdQual36","EdQual26","EdQual27","EdQual28","EdQual29","EdQual30","EdQual31","EdQual32","EdQual22","EdQual23","EdQual24","EdQual25","EdQual33","EdQual34","EdQual10","EdQual11","EdQual17","EdQual18","EdQual19","EdQual20","EdQual21","EdQual37","EdQual38","EdQual39","HEdQual","HEdQual2","Vote05","VotSW03C","RLastJob","REmplyee","RSuperv","RMany","RSuper","RSupman2","ROcSect2","REmpWork","WkJbHrsI","REmpSta2","SIC92Gp","MinGrp","SMajGrp","MajGrp","SEG2","SEG","SEGGrp","SOCCLas","RGCLass","GHCLass","GHGrp","R2SOC200","IndexNo","R2ES2000","NSSEC","SECFlag","SEG3","SC","SOC90","SOCStatu","ASOC90","SIC2003","P2LastJb","P2Emplye","P2Superv","P2Many","Super2","Supman3","P2OcSec2","P2EmpWrk","P2JbHrsI","P2EmpSt2","SIC92Gp2","MinGrp2","SMajGrp2","MajGrp2","SEG4","SEG5","SEGGrp2","SOCCLas2","RGCLass2","GHCLass2","GHGrp2","P2SOC200","IndexNo2","ES2001","NSSEC2","SECFlag2","SEG6","SC2","SOC91","SOCStat2","ASOC91","SIC2004","UnionSA","AnyBN3","BenefOAP","BenefWar","BenefWid","BenefUB","BenefIS2","BenefPC","BenefCB","BenefCTC","BenefFC","BenefHB","BenefCT","BenefInc","BenefDLA","BenefAtA","BenefSev","BenefICA","BenefInd","BenefOth","MainInc4","HHincome","PhoneX","PhoneBc2","PhoneX2","ComeBac3","THANK","EndTIM","Duration","Serial_N","Issue_N2","INT_NUM2","AIntDate","ADuratio","QStart","QPart","AVersion","ACountry","ASex","AAge","HSTATUS","VCHOICE","ASCDone","SCDone2","SCRetn2","Outcome","IntLang","card","intro","batch","language","ScFailCl","HoFailCl","ParHlpLn","TeJobWel","HlthResp","PSLisCom","PBLisCom","PriNHSn1","PriScn1","ScDecChi","HoDecWho","SecSchEd","NHSpatie","nhsoutp2","nhsinp2","UKGvJob","WAGovJob","PropRep","ProPRNat","ProPRLoc","LikeCon","LikeLab","LikeLD","LikePC","swquiz1b","swquiz3b","quizscbu","swquz42","quz100am","ReDistrb","BigBusnn","Wealth","RichLaw","Indust4","TradVals","StifSent","DeathApp","Obey","WrongLaw","Censor","RsexChck","RageChck","SQDate2","leftrigh","libauth","filter_$"
"744",17610,176,11,4,2,NA,NA,0.05,11,"00PM","Torfaen","","W036","Torfaen Co Const",1,1.49090069376092,1.11545741324921,3,2,2,1,2007-06-04,2007-06-04,14:00:29,4,2,21,1,27,1,1,1,1,4,2,2,2,1,1,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,1,9,8,1,1,1,1,0,1,1,2,0,0,0,2,0,0,0,-9,10,3,10,2,3,3,1,16,2,2,2,2,2,2,6,3,4,4,2,2,1,2,1,5,1,4,1,4,1,2,1,1,1,2,2,2,1,1,1,2,4,2,2,1,1,1,1,1,5,5,2,2,3,-1,2,3,2,1,2,2,1,1,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,1,10,5,4,4,4,4,1,1,1,4,4,2,2,2,2,2,2,1,1,2,2,3,2,4,2,2,1,1,-1,1,-1,1,1,1,1,1,1,-9,2,2,-1,2,3,2,3,0,-9,0,-9,-9,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,1,2,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,2,0,3,1,2,-9,0,3,1,2,15,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9233,-9,7,13.4,0,11,5,-9,-9,-9,74,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,5,3,2,-1,2,2,1,14:41:05,40,17610,1,"7169",2007-06-04,40,1,1,1,3,2,21,3,5,1,1,1,111,1,1,7169,1106,1,2,4,1,2,2,1,8,1,1,1,1,1,9,2,9,2,1,2,2,2,10,98,96,10,2,2,2,8,8,4,2,2,4,2,4,2,2,2,2,2,2,21,4072007,2.8,3.66666666666667,1
"745",17611,176,11,4,2,NA,NA,0.05,11,"00PM","Torfaen","","W036","Torfaen Co Const",1,1.72325479976507,1.11545741324921,3,1,1,1,2007-08-17,2007-08-17,17:43:18,2,1,26,2,45,4,4,3,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,2,2,2,2,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,-1,-1,1,4,2,-1,1,2,2,12,10,5,11,-1,5,2,3,3,3,3,2,3,2,4,2,3,3,2,2,4,2,8,2,8,2,3,2,8,3,3,2,2,2,1,4,2,4,5,3,4,2,2,2,1,7,3,3,3,2,3,8,8,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,4,2,8,4,6,98,98,98,3,2,2,4,3,3,2,1,1,3,2,2,1,1,8,9,8,9,3,8,3,3,2,2,2,-1,2,3,3,1,1,1,-9,2,2,-1,2,3,2,3,1,-9,1,-9,7,1,2,2,2,2,2,2,1,2,2,2,2,1,9,2,2,-1,3,-1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,-9,1,1,10,10,3,1,5,37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7111,1396,6,10,0,5.2,3.1,720,0,-9,52,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,1,1,2,2,1,18:21:35,38,17611,2,"0470",2007-08-17,38,1,1,2,3,1,26,3,5,1,1,1,111,1,1,470,5046,1,4,4,2,3,2,3,4,4,4,8,2,8,8,4,2,3,3,2,2,2,98,98,98,98,2,2,2,3,8,3,2,2,3,2,2,1,5,1,3,3,1,26,17082007,2.4,3.5,1
"746",17613,176,11,4,2,NA,NA,0.05,11,"00PM","Torfaen","","W036","Torfaen Co Const",1,1.29815304694071,1.11545741324921,3,2,1,1,2007-06-07,2007-06-07,17:30:11,2,1,59,2,64,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,10,6,1,3,1,1,1,1,-1,2,2,2,4,3,3,4,2,2,1,1,1,1,5,4,3,3,3,3,3,2,2,2,1,2,2,2,2,1,1,4,1,1,1,3,1,4,1,1,1,1,1,1,2,3,3,3,2,1,1,2,1,2,1,4,1,8,2,5,3,2,8,5,97,-2,-2,-2,-2,8,4,4,1,1,6,6,5,5,5,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,1,2,2,2,-1,2,1,3,1,1,1,-9,2,2,-1,2,1,1,3,0,-9,2,-9,7,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,-1,3,-1,1,2,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,8,8,-9,1,2,-9,0,3,1,4,37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9149,-9,7,13.4,0,10,4,-9,-9,-9,34,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,1,1,18:21:40,45,17613,1,"7169",2007-06-07,45,1,1,1,3,1,59,3,5,1,1,1,111,1,1,7169,1073,1,1,1,1,5,1,2,2,1,1,1,2,2,1,2,2,2,2,1,1,1,5,5,4,4,2,2,2,2,4,2,1,1,2,2,2,2,2,1,5,3,1,59,7062007,1.6,3.5,1
"747",17616,176,11,4,2,NA,NA,0.05,11,"00PM","Torfaen","","W036","Torfaen Co Const",1,1.49090069376092,1.11545741324921,3,1,2,1,2007-06-04,2007-06-04,10:08:14,3,2,27,1,29,1,1,1,2,1,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,2,2,10,9,3,2,1,1,0,0,0,1,0,0,0,1,0,0,0,-9,3,-1,3,-3,1,1,2,-1,1,2,2,12,10,5,11,-1,4,4,2,1,2,3,2,5,1,1,1,2,3,2,2,4,3,4,4,4,2,4,2,4,2,2,2,2,1,2,1,2,2,5,5,1,2,2,2,3,4,3,4,2,1,2,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,5,2,2,5,5,3,2,2,1,1,5,3,5,5,3,1,1,1,2,1,2,1,3,1,3,1,3,1,3,2,2,2,2,-1,2,1,3,1,1,1,-9,2,2,-1,2,3,2,3,0,-9,0,-9,-9,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,-1,3,-1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,19,0,0,0,0,0,3,4,0,0,-9,1,1,120,120,2,1,4,16,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4150,-9,6,6,0,5.2,3.1,-9,-9,-9,85,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,2,1,10:57:30,45,17616,1,"7169",2007-06-04,45,1,1,1,3,2,27,3,5,1,1,1,111,1,1,7169,1105,1,4,4,1,4,3,2,4,4,4,1,2,1,2,3,3,3,3,3,3,3,98,98,98,98,8,8,8,8,8,2,3,2,2,2,3,2,2,2,2,3,2,27,4062007,2.2,3.66666666666667,1
"748",17619,176,11,4,2,NA,NA,0.05,11,"00PM","Torfaen","","W036","Torfaen Co Const",1,1.29815304694071,1.11545741324921,3,2,1,1,2007-06-05,2007-06-05,17:58:53,3,1,41,2,44,1,1,1,2,15,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,3,3,3,3,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,-9,3,-1,3,-3,1,1,2,-1,1,2,2,12,10,5,11,-1,4,4,4,4,5,5,1,5,1,5,1,3,1,2,1,4,1,3,1,3,1,2,2,2,1,4,1,2,1,1,4,1,2,2,2,2,3,-1,2,4,5,3,1,1,1,1,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,4,1,1,5,8,1,1,1,5,2,1,3,2,2,1,1,1,1,2,1,1,1,4,1,3,2,5,1,4,1,1,-1,2,-1,2,1,1,1,1,1,-9,2,2,-1,2,1,1,3,0,-9,1,-9,7,2,2,2,2,2,2,2,1,2,2,2,2,8,9,2,-1,2,3,1,1,2,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,2,2,-9,1,2,-9,0,3,1,4,40,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5231,8886,7,11.1,0,9,3.2,540,1,-9,71,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,19:07:51,60,17619,1,"7169",2007-06-05,60,1,1,1,3,1,41,3,5,1,1,1,111,1,1,7169,1088,1,4,4,1,4,4,2,4,1,1,1,2,1,9,2,9,4,2,5,1,1,3,7,2,98,2,1,3,1,3,4,1,2,1,1,1,1,1,1,3,1,1,41,5062007,1.8,4.66666666666667,1
"749",17701,177,11,4,1,NA,NA,0.03,11,"00PR","Newport","","W028","Newport East Co Const",0,0.874971029421816,1.11545741324921,3,2,1,1,2007-06-11,2007-06-11,16:12:52,2,1,67,2,65,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,9,4,3,-3,3,1,1,10,1,1,-1,2,2,2,4,3,3,2,2,8,3,4,4,5,5,2,2,2,2,2,2,4,3,3,1,3,1,2,1,3,2,4,2,8,4,3,1,2,5,5,2,5,2,3,3,-1,-1,3,1,2,1,2,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,4,1,1,6,7,4,4,5,1,1,5,2,4,3,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,4,2,2,3,3,1,1,1,-9,1,2,-1,2,1,1,3,11,-9,3,-9,1,1,2,2,2,2,2,2,1,2,2,2,2,1,9,2,1,2,3,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,4,1,2,-9,0,1,1,2,50,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1151,-9,5,5,0,2.2,2,-9,-9,-9,65,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,1,2,1,1,17:35:43,83,17701,1,"7489",2007-06-11,83,1,1,1,3,1,67,3,5,1,1,1,111,1,1,7489,1188,1,4,4,1,4,2,2,2,1,1,1,2,1,2,1,9,3,2,1,1,1,4,7,4,3,1,1,1,2,2,2,2,2,1,2,1,1,3,1,4,1,1,67,11072007,1.8,4.16666666666667,1
"750",17702,177,11,4,1,NA,NA,0.03,11,"00PP","Monmouthshire","","W025","Monmouth Co Const",0,0.513701190420086,0.557728706624606,3,2,2,1,2007-07-16,2007-07-16,18:48:29,1,1,66,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,7,6,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,-9,9,2,-1,-1,3,4,1,1,2,2,1,1,1,1,2,2,3,4,8,8,1,8,8,5,8,8,2,3,4,2,3,8,2,8,3,4,1,4,1,4,1,3,1,1,3,8,1,8,5,5,2,2,2,2,3,-1,-1,1,5,2,1,3,1,8,8,4,4,98,-3,1,2,2,1,98,97,20,-2,-2,-2,1,5,3,2,2,0,1,1,4,4,1,4,2,3,5,5,3,2,2,2,2,3,4,2,3,1,5,1,3,1,3,1,2,2,2,-1,2,2,4,1,1,1,-9,1,2,-1,1,1,1,3,3,-9,3,-9,7,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,-1,3,-1,1,2,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,1,1,2,1,2,-9,0,3,1,3,40,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,8212,6814,7,13.3,0,9,3.2,441,0,-9,60,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,1,1,2,1,1,21:05:25,137,17702,1,"7489",2007-07-16,137,1,1,2,3,1,66,3,5,1,1,1,111,1,1,7489,2078,1,8,8,1,4,1,3,3,1,1,8,2,8,2,4,4,2,8,1,3,3,10,2,98,0,1,2,8,8,2,5,5,5,4,5,1,1,1,1,3,9,1,66,16072007,4.8,4.6,1
"751",17703,177,11,4,1,NA,NA,0.03,11,"00PP","Monmouthshire","","W028","Newport East Co Const",0,1.88150201096441,2.23091482649842,3,2,1,1,2007-06-18,2007-06-18,18:17:50,4,1,65,2,62,1,1,1,2,53,8,7,5,1,55,8,7,5,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,-3,1,1,2,-1,1,2,2,1,1,1,3,3,2,2,2,2,2,4,1,4,2,2,2,2,2,3,1,4,2,4,2,4,2,3,2,3,2,2,1,1,4,1,1,5,5,5,2,2,2,2,3,-1,-1,1,2,2,1,2,2,3,2,4,1,10,2,1,2,1,10,3,14,-2,-2,-2,-2,1,1,1,2,2,2,1,1,3,3,4,2,4,4,5,5,2,2,2,2,2,4,2,2,3,1,3,2,5,2,2,3,2,1,4,2,2,1,4,1,1,1,-9,1,2,-1,2,2,1,3,11,-9,3,-9,1,1,1,2,2,2,2,2,2,2,2,2,2,1,9,2,1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,1,3,-9,2,1,8,8,-9,-9,0,55,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5319,-9,3,9.1,0,12,3.2,-9,-9,-9,45,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,14,1,1,2,1,1,18:58:55,41,17703,1,"7489",2007-06-18,41,1,1,2,3,1,65,3,5,1,1,1,111,1,1,7489,4049,1,5,5,1,3,2,5,4,1,1,1,2,1,2,4,4,4,5,4,4,4,6,2,4,0,1,1,2,4,2,4,1,1,2,2,1,1,1,1,3,2,1,55,18062007,2,4.5,1
"752",17704,177,11,4,1,NA,NA,0.03,11,"00PP","Monmouthshire","","W028","Newport East Co Const",0,1.61524962946026,1.67318611987382,3,1,2,1,2007-06-21,2007-06-21,18:59:57,3,1,58,2,51,1,1,1,1,25,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,5,5,5,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,-3,1,1,2,-1,2,2,1,1,1,1,2,3,3,2,2,2,2,5,5,5,5,5,5,2,2,2,2,4,3,3,1,3,2,3,1,4,5,8,2,8,4,2,4,3,5,5,2,2,8,9,2,2,4,1,4,2,2,2,2,2,1,4,1,1,1,1,1,2,1,98,4,-2,-2,-2,-2,0,4,4,8,8,5,7,98,98,98,8,2,8,4,4,8,2,8,3,3,2,1,8,1,3,8,3,1,3,1,3,2,2,4,2,-1,2,2,2,1,1,1,-9,2,2,-1,2,1,1,3,3,-9,3,-9,5,1,2,2,2,2,2,2,1,2,2,2,2,8,9,2,-1,2,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,1,1,-9,1,2,-9,0,3,1,3,60,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,8229,18721,7,13.3,0,9,3.2,885,0,-9,45,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,97,1,1,2,1,1,20:11:31,72,17704,1,"7489",2007-06-21,72,1,1,2,3,1,58,3,5,1,1,1,111,1,1,7489,3078,1,4,4,2,8,1,2,2,4,4,8,2,1,2,2,2,2,2,3,3,3,7,4,98,98,8,1,8,8,8,4,3,2,2,3,2,4,1,2,2,2,1,58,21062007,2.8,3.83333333333333,1
"753",17705,177,11,4,1,NA,NA,0.03,11,"00PP","Monmouthshire","","W028","Newport East Co Const",0,0.454647795889457,0.557728706624606,3,1,1,1,2007-07-07,2007-07-07,11:51:44,1,2,88,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,15,13,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,-9,9,5,-1,-1,3,4,2,-1,2,1,-1,2,2,2,4,2,5,1,1,2,1,8,8,4,8,4,8,2,1,8,2,3,2,2,8,2,8,8,8,8,2,8,1,2,4,8,8,2,4,4,2,2,2,1,3,-1,-1,1,4,2,1,8,8,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,5,1,1,10,98,98,98,98,1,2,8,1,4,8,3,1,2,1,8,2,1,1,1,3,8,9,1,2,1,1,1,-1,4,1,1,3,3,1,1,1,-9,1,2,-1,2,3,2,2,0,-9,7,-9,3,2,1,2,2,2,2,2,1,2,2,2,2,2,9,2,1,2,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,2,98,5,1,2,-9,0,3,1,1,30,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5434,3754,7,12.2,0,7,3.2,620,0,-9,55,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,2,1,1,12:44:23,53,17705,1,"7489",2007-07-07,53,1,1,2,3,2,88,3,5,1,1,1,111,1,1,7489,2108,1,2,8,2,2,2,1,8,2,4,1,2,2,2,1,4,2,2,3,3,3,0,10,8,7,2,2,2,8,8,3,9,9,4,2,2,2,4,1,3,2,2,88,7072007,3,3.66666666666667,1
"754",17707,177,11,4,1,NA,NA,0.03,11,"00PP","Monmouthshire","","W028","Newport East Co Const",0,1.28076190752365,1.67318611987382,3,2,1,1,2007-06-21,2007-06-21,20:24:48,4,2,41,1,44,1,1,1,2,18,2,2,2,1,15,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,3,3,11,10,1,1,1,1,2,1,2,0,0,1,0,0,0,1,0,-9,3,-1,3,-3,1,1,1,16,2,1,-1,1,1,1,1,2,2,2,1,3,3,5,8,5,8,5,2,1,2,2,1,4,1,4,8,8,1,2,1,1,2,2,1,2,5,1,1,3,5,5,5,3,2,8,2,3,4,3,3,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,2,2,2,2,6,3,98,98,98,2,2,2,4,5,5,2,2,2,2,2,3,2,2,3,8,3,8,3,8,2,2,2,1,4,2,2,2,3,1,1,1,-9,2,2,-1,2,1,1,3,1,-9,3,-9,5,1,2,2,2,2,2,2,1,2,2,2,2,1,9,2,-1,2,3,1,1,2,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,1,1,-9,2,2,-9,0,-9,-9,0,38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9233,-9,3,9.1,0,12,5,-9,-9,-9,74,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,1,1,1,21:20:06,56,17707,1,"7489",2007-06-21,56,1,1,2,3,2,41,3,5,1,1,1,111,1,1,7489,3079,1,3,3,3,2,4,2,9,9,9,9,2,1,2,2,2,3,3,4,4,4,7,4,5,5,1,1,2,2,1,4,4,4,4,4,3,3,2,2,3,2,2,41,21062007,4,3.5,1
